uq_map_name,BCA,ICA,AVG,ATA 0.3,ATA 0.5,ATA 0.7,AQA 0.60,AQA 0.75,AQA 0.90,QFR,PLM 10,PLM 20,PLM 50,GMM-All,GMM-Int,GMM-Spa
consep_4_TILE_1,0.3937951782308768,0.1322446870596173,0.1322446870596173,0.3869724386907613,0.5924946500045336,0.7502224740078516,0.24966341646087248,0.34697064451477116,0.44462825732687344,0.43924620386069074,0.5960116693019174,0.43519887625200815,0.35568649511381056,0.0017021604536766,0.0024552996717928,0.0462022449438019
consep_9_TILE_1,0.3355071668583092,0.1592972069062166,0.15929720690621663,0.35075490232652573,0.5860620582592173,0.7134131285024511,0.273468946975968,0.33122002593663125,0.37808920215257713,0.36681365001540595,0.6599127200186561,0.3681477516507362,0.3153321035771965,0.1431831627353122,0.096893385551679,0.3712651200143502
consep_9_TILE_2,0.32980303422900886,0.18318821537772423,0.18318821537772426,0.35973334593470124,0.5674040663656805,0.7205784862492517,0.29070133479061294,0.3455026267849952,0.4001162373354007,0.38452556112329317,0.5658621719476294,0.38489163486701616,0.3089501693135176,0.0263738114748462,0.0195533567314256,0.0480838999173514
crag_10_TILE_34,0.20807551785402775,0.10837205579857256,0.10837205579857256,0.34649957460245423,0.598195242676383,0.7431619094979224,0.18974445768021836,0.27029971640565265,0.35902062136368806,0.3694936768596527,0.42670123593738346,0.34517633264430697,0.3294533299393966,0.0084964644637773,0.01301011297048,0.0764304947058043
crag_11_TILE_10,0.3186896299217624,0.2327716632828185,0.2327716632828185,0.3495757868130021,0.5664335710088284,0.7335945162298958,0.33499184681341915,0.36052461574586303,0.3895406963690621,0.3654793452878647,0.5623548408536485,0.38170933255555506,0.33589431044511125,0.0012125182885788,0.0009590215606689,0.2065812267568054
crag_11_TILE_35,0.3580148259598674,0.13535336294133124,0.13535336294133127,0.40111164127956545,0.5794145871473901,0.7378415313638151,0.24868460204231124,0.3414354859503652,0.45828741281771457,0.4360022666322891,0.5964495367860166,0.4462209982613124,0.3487923072553404,0.0012927214534836,0.0016474707294597,0.0380035022442067
crag_12_TILE_31,0.3846554724801784,0.1599945587013918,0.15999455870139176,0.36631401702658506,0.5773705595305468,0.7201389192246322,0.2671502400981508,0.3365732522334972,0.4061577612999685,0.38652153608749074,0.5917007447306711,0.4200758241418044,0.31905789792524286,0.003813497671289,0.0045675492361917,0.0329054310282014
crag_14_TILE_4,0.29190541111007295,0.1612575952991534,0.16125759529915343,0.36349365281064705,0.5656636030865612,0.7664685927068449,0.2706283622574163,0.33378651101671725,0.4002739543710184,0.377379078591133,0.6758515982937178,0.4447383337933059,0.31111844259488114,0.0004478455035706,0.0002469828312883,0.0350616991562282
crag_14_TILE_7,0.46023970640878886,0.301254579606405,0.30670985491428804,0.4139894447263675,0.5971485229824424,0.7409491902503252,0.41613317998320404,0.47046729248021607,0.5952613117968846,0.53720010675074,0.7078774017295825,0.5279718926162034,0.4117972743985575,0.0009184054616277,0.0011160915345023,0.0570414609263597
crag_16_TILE_16,0.35027333886093226,0.17508425365171362,0.17604871287533308,0.35725356358128973,0.600552069876951,0.7303437257465936,0.2976071436297997,0.3541284535953417,0.3980979251108605,0.3790245989366424,0.6666275245312607,0.4021184739992288,0.33867003272343227,0.0011146774921707,0.0011248102808773,0.0543005159083254
crag_16_TILE_20,0.3669383907603963,0.17150091475195084,0.1724758621997677,0.39713299488117526,0.5859088094607501,0.7783959454350037,0.29053881169208423,0.3706073817549799,0.4728105963672888,0.4385977583219039,0.6540159372815029,0.4175798853848419,0.30352985857976295,0.0013325541817404,0.0021701888612474,0.1477583326934976
crag_17_TILE_18,0.45353699696857497,0.2099842473115821,0.2099842473115821,0.3689233028530751,0.5995049748871357,0.7353110693851661,0.34072746142863003,0.3810880333288708,0.45175875460415693,0.40539862300019164,0.651945790150375,0.4789775871588649,0.3432492628695855,0.0318958628996292,0.0182486004749137,0.1493438889714627
crag_17_TILE_22,0.4501253628307771,0.19782325177534066,0.19782325177534066,0.3575597364104227,0.603979481157185,0.7595408460208545,0.3248758285868671,0.36386042433504523,0.4081290988945065,0.3789226942233233,0.6988051387567417,0.4068706378851287,0.33073297884215724,0.0039879193980471,0.0041731570396857,0.0718625606189255
crag_17_TILE_32,0.2834274314256281,0.1707125586441973,0.17120137160914295,0.35285088072537346,0.6069059092918899,0.7346791853949495,0.30102957239104944,0.35019877072541883,0.3895971628521011,0.3727331091432414,0.626442832129501,0.3757034750206975,0.3320325842769206,0.027812507152693,0.0240037100511771,0.3365919121980183
crag_18_TILE_13,0.42325582397089384,0.15976780897064838,0.16157765770694474,0.37964033108449735,0.5977861723573845,0.7362051560692552,0.28374625246962853,0.3546615042117701,0.438886223760311,0.4155288533246575,0.6501002226171084,0.4043029105032212,0.3159335048431885,0.0033164125137879,0.0047848971753787,0.1531750346815235
crag_18_TILE_23,0.37403341784877614,0.14124128604884306,0.14635585987362248,0.3966612443867827,0.574856628693647,0.7571400152603348,0.2552821436136691,0.33175779287732166,0.4440902048953226,0.4440902048953226,0.6108282769049829,0.47507806512259804,0.34472666865418355,0.002633804434637,0.0032298245749969,0.102341565212769
crag_18_TILE_30,0.3979955151454597,0.14827597723463493,0.14827597723463493,0.39143554194240043,0.5907674066943953,0.8015878979159874,0.26241755414535634,0.34267845078233417,0.44640904885301363,0.4474690153652056,0.6708594071211367,0.4413337259092407,0.3274397197810542,0.0011807307272786,0.0015768840062433,0.0005098717349049
crag_19_TILE_11,0.35100124707047675,0.2582170221314382,0.2582170221314382,0.3490661080865873,0.5866405159139326,0.7181528593077278,0.34637006371111995,0.36491474336361784,0.39223010068482966,0.363646390483359,0.59256644262187,0.4515677805447633,0.358872041831997,0.0171476041227064,0.0135865811067874,0.0760886048214743
crag_19_TILE_4,0.37965642436277847,0.24095330707720924,0.2409533070772092,0.35256610976555947,0.5952215887438616,0.7739930617928338,0.34618366586480154,0.368246609240598,0.40517789670016696,0.3737797217042477,0.6749231686712727,0.42010279878624046,0.34087195569750967,0.4516750200763026,0.4798334468060192,0.4132048907843607
crag_1_TILE_20,0.3445601748273343,0.2308120715430725,0.2308120715430725,0.3539758038655557,0.5579220040459044,0.7321363324909956,0.33689661703558615,0.3656616132004906,0.4028681366709194,0.3709697260868399,0.5670484289854972,0.41897778360100196,0.33936157164575875,0.0014369507334434,0.0023179679812961,0.0914671510089291
crag_1_TILE_25,0.3424518174809159,0.23563613405412687,0.2356361340541269,0.3468889666151429,0.557822241249631,0.7442492595061917,0.33600532766091673,0.3584498622496458,0.38424358543409476,0.3608244250469309,0.5262552387906484,0.4087659203154078,0.33903552347260607,0.006805463031814,0.0066504504049013,0.029955715940211
crag_20_TILE_15,0.31556825308239667,0.17582595945994628,0.17582595945994628,0.34658896839355624,0.534273094835019,0.802464306102765,0.3028759005237859,0.34730286791225307,0.3747175162010069,0.36039186331289824,0.5125583925903298,0.4127137065774019,0.34263491338219104,0.0017863201651102,0.0027511644955349,0.0864424014738632
crag_20_TILE_17,0.2036914623234932,0.059340555457616295,0.0593405554576163,0.34936353306316414,0.6404909760247992,0.784899421353799,0.09994267152131647,0.13508287596270976,0.23827862292253602,0.367638923736076,0.40137894530249896,0.3204964149373848,0.1940317442122458,0.0010075884886435,0.0018003104111432,0.1450802000811973
crag_21_TILE_30,0.3634221976781098,0.2154921699935319,0.21549216999353193,0.37617801541896756,0.5886604324469326,0.771324482089722,0.3420626409437108,0.3875877785101255,0.47120950409544793,0.40591509123540315,0.66732008284422,0.43803497782165357,0.337989756107231,0.0023052093524563,0.003680052484538,0.0351022894916215
crag_22_TILE_16,0.36666566302578757,0.08054611715558455,0.08054611715558455,0.37007632984304006,0.6446399501492406,0.7536816933128655,0.13615410827498342,0.18851273205059058,0.31709944243465465,0.42939430035974485,0.6814924355673858,0.34083804135530454,0.18385787283138766,0.0010152751650538,0.0015655037211347,0.0123946645310929
crag_23_TILE_10,0.4087331123167557,0.09304080857049174,0.09304080857049173,0.39210833800223854,0.6010062015968398,0.7770970143278432,0.14733901642269948,0.1900072928045095,0.2951095939236892,0.459225519273349,0.5440679138780375,0.34135891076130903,0.1798922962424853,0.002661314437325,0.0043646639871176,0.2021536423841172
crag_23_TILE_33,0.3992002027863142,0.1644354503214349,0.1644354503214349,0.3826803000342782,0.5935105265862575,0.7463733851037412,0.293661684601394,0.3682830592357676,0.45387290223726406,0.4241452850701851,0.6237447403685973,0.5068789753019451,0.3742678201437939,0.0013031074840298,0.0010307006298085,0.1938749723030584
crag_24_TILE_20,0.09395408185738197,0.09395408185738197,0.09395408185738197,0.3465489522081647,0.5886275172169144,0.8355866602008154,0.13058585256168348,0.15773860489571429,0.22777859102136946,0.8355866602008154,0.33671382209918027,0.265657903775144,0.15813722590125612,0.0027413710541023,0.0006141734928698,0.1629617390582417
crag_24_TILE_21,0.36272036474068314,0.15379798438366674,0.1555620363744278,0.39284716628510635,0.5927329911516149,0.7564277696949635,0.27560551800256405,0.35350874521728926,0.45610555595173746,0.43137961429476157,0.7087004420435344,0.48713573118545095,0.3417728519710376,0.0030179079111783,0.0047164015616293,0.0497414361223289
crag_25_TILE_1,0.3368624313276921,0.13814362470139946,0.1381436247013995,0.3892395749777751,0.5678001637530957,0.8160896381294629,0.23943686056191912,0.3197370879097584,0.4285786893367676,0.4251614703324105,0.5595519871015634,0.4331934996333917,0.35437007953543975,0.0047826952277109,0.0070129578416618,0.1872817056239858
crag_25_TILE_16,0.4097417223062882,0.13210242177526393,0.13210242177526393,0.4432630027768581,0.5938044980353462,0.7393307790949547,0.24021665697050482,0.3399142877205714,0.5104018440889608,0.5201217814906067,0.6883176479269841,0.464466600708965,0.3320183912227261,0.1433161386175425,0.1021087754480283,0.3194063994010783
crag_25_TILE_5,0.37344716527836164,0.21703585025819738,0.21703585025819735,0.40276266699056557,0.5561456727743127,0.7360353730756625,0.3566963986429602,0.41839131754635306,0.5104019155126488,0.4597566252545148,0.6880215541555015,0.4385015450727981,0.34765302060124337,0.0815702083618713,0.0877065591482185,0.2439655496142813
crag_25_TILE_7,0.4288110185814013,0.18719134187414327,0.1871913418741433,0.42467115584871257,0.5895844623033261,0.742290181304324,0.32524367606824595,0.4105718009910927,0.5468606540510117,0.49209739613154035,0.6580784441970138,0.5058740129673792,0.3566183455759754,0.010977791456941,0.0093276250013882,0.1484514400465144
crag_26_TILE_17,0.3391411600260818,0.15652113191446274,0.15652113191446276,0.35440022815454125,0.5535775261163282,0.7332084748068416,0.272125596332247,0.33378591325162016,0.3829691407467629,0.3720842903637804,0.5316614593894551,0.38243302149014524,0.30870680940361395,0.0096548065355279,0.011924729933289,0.3239217849006099
crag_27_TILE_0,0.3251936289092169,0.16963482839250252,0.16963482839250246,0.34757439829196835,0.5689728145677926,0.7130088573455307,0.2936190564683988,0.3426602309064125,0.37589363684192567,0.3639866159290506,0.550521127071345,0.3690567344364951,0.32307343445698317,0.0006841392708831,0.0010765473481342,0.0692036253192572
crag_28_TILE_18,0.42293151188856215,0.24115858817486474,0.24115858817486474,0.4170473338071855,0.594274048286767,0.7364985058916299,0.38309764994549417,0.44486083203544285,0.5741493527093566,0.471550760552153,0.6859187865241252,0.5085176849514267,0.3604193395868532,0.0058352656445349,0.0082851699531234,0.0618878215808941
crag_28_TILE_3,0.36834873232764903,0.18081867670451476,0.1808186767045147,0.39888105767653464,0.5773057534519499,0.7433980488324847,0.3178111421121637,0.3908993216122754,0.4996949387288224,0.4373163929508768,0.6320209376719229,0.49496763100222424,0.3549559644997812,0.0030322645498885,0.0042522982519353,0.0305875337732574
crag_29_TILE_0,0.40573110313147814,0.20380978411638911,0.2038097841163891,0.40409079261570474,0.5990964787080044,0.7426370989284824,0.3461460338436409,0.4115640726963138,0.5359672869955823,0.44418174079679446,0.6518473013323184,0.45223289372530234,0.3663894988458983,0.0041459990836118,0.0052268148330613,0.0847764647205171
