uq_map_name,BCA,ICA,AVG,ATA 0.3,ATA 0.5,ATA 0.7,AQA 0.60,AQA 0.75,AQA 0.90,QFR,PLM 10,PLM 20,PLM 50,GMM-All,GMM-Int,GMM-Spa
consep_4_TILE_1,0.4058346565355493,0.13072768771025922,0.15484609569170113,0.6552801690101913,0.7309322052056453,0.825004392982954,0.3093225636054836,0.5058865576234324,0.8118104177566685,0.805350377960839,0.9082214111537484,0.673321745157085,0.4619470998003582,3.0208491790751165e-05,2.055536010395605e-05,0.1381901649918333
consep_9_TILE_1,0.4484057945199674,0.16639978361417937,0.20206932097098557,0.6714498779378782,0.7526897023049567,0.8344710612127098,0.4001453235699747,0.6194207795813275,0.8653840842655884,0.8152037151092529,0.9515066642207348,0.8057653304796427,0.5819513750501087,0.0055699978927682,0.0015475758951123,0.5960712103872484
consep_9_TILE_2,0.4523124643902687,0.16964731497608282,0.20803956120928313,0.6720157163575753,0.7569436549213595,0.8410972760779856,0.40194709697403636,0.6082549687892125,0.869276549366467,0.8275157326992076,0.952466682155068,0.8201178208242946,0.5943002689373007,0.0001938209875145,9.316947625065736e-05,0.1361824430166507
crag_10_TILE_34,0.4273711219901349,0.11520811470467815,0.12980201089140034,0.6786357698729101,0.7523883512164695,0.8316878249702373,0.2583725840898085,0.4262734035024416,0.8086345096660466,0.8685658558877662,0.9127681627594092,0.7939534431521809,0.6508812912191807,3.692432784389174e-05,4.428576516153901e-05,0.1444145561626722
crag_11_TILE_10,0.5052892553368327,0.297498102131184,0.34348001731431616,0.695032977594873,0.7681713836721803,0.8448531042550453,0.6498054155467002,0.8094178641271821,0.9332727192518456,0.8333234180237848,0.9630135458503095,0.904789124812134,0.7468767911321313,5.7250039340551706e-05,4.466643474914544e-05,0.1777313914090592
crag_11_TILE_35,0.36912899350514833,0.10828930958054267,0.13801992412994427,0.6291549682088067,0.7071748781134299,0.8126357998657885,0.27536692515913913,0.450289040118059,0.7650462680242531,0.7293285558260644,0.8912388716764968,0.7203012339036704,0.4815793871289008,2.215969979017657e-05,1.857689556490356e-05,0.1406047347098374
crag_12_TILE_31,0.42676831205506205,0.14197017695779413,0.17910576774851256,0.667781168845914,0.7472424645729515,0.8357942878893156,0.3545650567387579,0.5645474582165392,0.8476485295851844,0.790769792368595,0.9415998124817151,0.8107343121953108,0.5527958781320995,2.5765744602293697e-05,2.3028383769015177e-05,0.1457401267796319
crag_14_TILE_4,0.4273082364974313,0.14089901458237886,0.187600660020674,0.6613601070421176,0.7456943151622244,0.8341427082827007,0.3694635468371684,0.5740940779058088,0.8460780740658441,0.7745045450472616,0.8933700226001666,0.6525735103319452,0.412846661329789,2.9007535231477403e-05,2.995000229490315e-05,0.1448855588319868
crag_14_TILE_7,0.5456195990905863,0.34150893043669345,0.3703410239241031,0.6674381066561409,0.7606504774353258,0.8444530576026639,0.6506819552599664,0.7997159029777039,0.9296336268788151,0.87622222201532,0.945404327999257,0.7737744550723917,0.5627027862957843,2.481522179320112e-05,2.2622838293180763e-05,0.1751495616847611
crag_16_TILE_16,0.46795281596470356,0.19114430187776177,0.23496610276330165,0.6953658590480746,0.7690887380180114,0.8428639568787881,0.4658422791339089,0.7043994172475015,0.9021469510410773,0.8362657867396566,0.9649158036090804,0.8497030957363708,0.733777371071396,2.126105716157275e-05,5.788361491046477e-06,0.1484517751443307
crag_16_TILE_20,0.43704771140717374,0.152329008566077,0.19411347274801705,0.6765592769979806,0.7560095543204177,0.8414896369641994,0.37476170451773394,0.5755330976505637,0.860213337006708,0.8144487482078427,0.9244483809604604,0.7940974736206278,0.5620561042930826,4.17829680406311e-05,2.4713943844038044e-05,0.1559643083938495
crag_17_TILE_18,0.5032533419479847,0.2658064975029899,0.3102980394827634,0.7066380259036595,0.783629585548558,0.8552060164400729,0.6025899334279815,0.8003389006409778,0.9395092859739658,0.8766712618447349,0.985631746164293,0.8969045330736773,0.7840993354540414,0.0001361493046353,6.141372398473652e-05,0.1719175765389259
crag_17_TILE_22,0.49398252915686613,0.2526131859061447,0.29208319210371825,0.6998763552921302,0.7702329618410528,0.8430560348175813,0.5742100674820807,0.777395883347784,0.9197488229121338,0.8441279848953311,0.9459732275158989,0.8653006093396108,0.6593202422720948,0.000107369673526,9.839337318825388e-05,0.1549912642050133
crag_17_TILE_32,0.4955940746149867,0.2282036333800665,0.2654691621222695,0.7025187970204745,0.7753422661394032,0.845620801814168,0.523640236604331,0.7496619257726778,0.9156445683122513,0.8649137873389451,0.9607157251463735,0.8660484010870715,0.6890283406592224,0.0002444481476571,0.000150194933826,0.1406981611710737
crag_18_TILE_13,0.45438975428424055,0.16755745163974584,0.19856301164048168,0.6729331353579929,0.7557912173221867,0.8382849489186608,0.39165357518470467,0.6049094961730425,0.8665972034038432,0.8327101668434751,0.9373197325244808,0.8174690213414146,0.578435176550633,4.865849121238221e-05,5.433557417784117e-05,0.1513293463311577
crag_18_TILE_23,0.42335613520883647,0.11288105931076362,0.14045379425192997,0.6554491090923917,0.7426410536090913,0.8362829624741421,0.27776644238069415,0.4437152114224005,0.7961386233288905,0.7953620215474085,0.9209194261462921,0.7651074876070687,0.42307884873632856,5.739769820463874e-06,4.863409348604681e-06,0.1530701232593869
crag_18_TILE_30,0.44882308838400525,0.1422187400993659,0.16637795993268223,0.6709352984310614,0.7582164087540993,0.8412658844959056,0.3299681456614685,0.5249343339307392,0.8454462881013405,0.8513302199799172,0.9595601480031951,0.7734509768071919,0.5088748319377046,3.6488972625011374e-05,4.330845893250106e-05,0.1312716512029628
crag_19_TILE_11,0.5695204679691315,0.3864985490188767,0.4218431434906934,0.7089518706682953,0.7804018185140251,0.8494448400584985,0.7415218031036025,0.8562650411634316,0.9517076340118173,0.8529724055015349,0.9663424969281587,0.8971834271726559,0.7392527337746704,0.0001099887826163,6.629098141747964e-05,0.1382255155626683
crag_19_TILE_4,0.5369532192110361,0.33157721566993753,0.3729777397374442,0.7135542093281122,0.7797599526648639,0.8483785006776126,0.6989453352743555,0.8394190426447657,0.9455450438252001,0.8629520537246416,0.9654447023784581,0.8963811899636415,0.7479212550884656,0.4344532961009039,0.238620634530505,0.1646047522910352
crag_1_TILE_20,0.5330929511739447,0.3152328455761416,0.3558513309371054,0.7001361957395739,0.775943113600432,0.8459279360541304,0.6632860864649495,0.8209676595836656,0.9364864158298707,0.8467239575335892,0.959520147255931,0.885060978487965,0.6900627002601283,8.121237967501016e-05,5.062675292603599e-05,0.1893970106336376
crag_1_TILE_25,0.550536347328064,0.34161793370287163,0.3805666394927297,0.7003455784397127,0.77891545553068,0.8486188807769736,0.6933547347541272,0.8357956621698327,0.9434307550087777,0.845658319435764,0.9652358095871912,0.8984712290081788,0.749065121943437,0.0001458235222237,9.679545510359684e-05,0.1870339748175082
