uq_map_name,BCA,ICA,AVG,ATA 0.3,ATA 0.5,ATA 0.7,AQA 0.60,AQA 0.75,AQA 0.90,QFR,PLM 10,PLM 20,PLM 50,GMM-All,GMM-Int,GMM-Spa,is_ood
A03,0.9701309204101562,0.9701309204101562,0.9701309204101562,0.9701309204101562,0.9701309204101562,0.9701309204101562,0.9701309204101562,0.9701309204101562,0.9701309204101562,0.9701309204101562,0.9701309204101562,0.9701309204101562,0.9701309204101562,0.9701309204101562,0.9701309204101562,0.9701309204101562,0
A22,0.8238739967346191,0.8238739967346191,0.8238739967346191,0.8238739967346191,0.8238739967346191,0.8238739967346191,0.8238739967346191,0.8238739967346191,0.8238739967346191,0.8238739967346191,0.8238739967346191,0.8238739967346191,0.8238739967346191,0.8238739967346191,0.8238739967346191,0.8238739967346191,0
A10,0.944115936756134,0.944115936756134,0.944115936756134,0.944115936756134,0.944115936756134,0.944115936756134,0.944115936756134,0.944115936756134,0.944115936756134,0.944115936756134,0.944115936756134,0.944115936756134,0.944115936756134,0.944115936756134,0.944115936756134,0.944115936756134,0
B09,0.8958146572113037,0.8958146572113037,0.8958146572113037,0.8958146572113037,0.8958146572113037,0.8958146572113037,0.8958146572113037,0.8958146572113037,0.8958146572113037,0.8958146572113037,0.8958146572113037,0.8958146572113037,0.8958146572113037,0.8958146572113037,0.8958146572113037,0.8958146572113037,0
B22,0.9200825095176697,0.9200825095176697,0.9200825095176697,0.9200825095176697,0.9200825095176697,0.9200825095176697,0.9200825095176697,0.9200825095176697,0.9200825095176697,0.9200825095176697,0.9200825095176697,0.9200825095176697,0.9200825095176697,0.9200825095176697,0.9200825095176697,0.9200825095176697,0
A23,0.803740918636322,0.803740918636322,0.803740918636322,0.803740918636322,0.803740918636322,0.803740918636322,0.803740918636322,0.803740918636322,0.803740918636322,0.803740918636322,0.803740918636322,0.803740918636322,0.803740918636322,0.803740918636322,0.803740918636322,0.803740918636322,0
A20,0.8547623157501221,0.8547623157501221,0.8547623157501221,0.8547623157501221,0.8547623157501221,0.8547623157501221,0.8547623157501221,0.8547623157501221,0.8547623157501221,0.8547623157501221,0.8547623157501221,0.8547623157501221,0.8547623157501221,0.8547623157501221,0.8547623157501221,0.8547623157501221,0
Volvox_tertius_061,0.9468659162521362,0.9468659162521362,0.9468659162521362,0.9468659162521362,0.9468659162521362,0.9468659162521362,0.9468659162521362,0.9468659162521362,0.9468659162521362,0.9468659162521362,0.9468659162521362,0.9468659162521362,0.9468659162521362,0.9468659162521362,0.9468659162521362,0.9468659162521362,1
Lepocinclis_spirogyroides_008,0.8704742193222046,0.8704742193222046,0.8704742193222046,0.8704742193222046,0.8704742193222046,0.8704742193222046,0.8704742193222046,0.8704742193222046,0.8704742193222046,0.8704742193222046,0.8704742193222046,0.8704742193222046,0.8704742193222046,0.8704742193222046,0.8704742193222046,0.8704742193222046,1
Colsterium_ehrenbergii_048,0.6869004964828491,0.6869004964828491,0.6869004964828491,0.6869004964828491,0.6869004964828491,0.6869004964828491,0.6869004964828491,0.6869004964828491,0.6869004964828491,0.6869004964828491,0.6869004964828491,0.6869004964828491,0.6869004964828491,0.6869004964828491,0.6869004964828491,0.6869004964828491,1
