uq_map_name,BCA,ICA,AVG,ATA 0.3,ATA 0.5,ATA 0.7,AQA 0.60,AQA 0.75,AQA 0.90,QFR,PLM 10,PLM 20,PLM 50,GMM-All,GMM-Int,GMM-Spa
A01,0.02553720563654651,0.02553720563654651,0.03472743474008952,0.5145487478338182,0.6193598878411424,0.0,0.06131073757747174,0.09450558558699584,0.2462125811070039,0.36812476761368107,0.589949566423893,0.4335310965217651,0.2975522423008806,0.0011231104709366,0.0018576384189612,0.0026642652032829
A03,0.025417047077899425,0.025417047077899425,0.03576188158445309,0.5168499423963515,0.6196086069617825,0.0,0.06400922686701449,0.09946009526077428,0.2606813441344556,0.36322190486723316,0.5336544661223889,0.3402330896188505,0.23321198893580003,0.0022735642718891,0.0019385760662232,0.002029072597599
A04,0.027064797645586378,0.027064797645586378,0.03707799612653964,0.5143313288641722,0.6220387812917819,0.0,0.06613088196983341,0.10244832155102929,0.26581116562015383,0.3821418080982964,0.6429317790269852,0.4339229827187956,0.308377039731422,0.0016731502948851,0.0016409799579789,0.0013175825831461
A06,0.02429079589335623,0.02429079589335623,0.03444586261014071,0.5194968338772458,0.6210288834139333,0.0,0.06073423423405444,0.09352619666979224,0.24343081529080107,0.3603150117745547,0.6252863278985025,0.4646195434313269,0.3092255411267979,0.0022347001160061,0.0029596618388711,2.5106616380661185e-05
A07,0.023232339852254827,0.023232339852254827,0.030754445483312576,0.5154939074620037,0.6212880775155416,0.0,0.053640623040379865,0.08187421473427589,0.21181727119220728,0.3429420698334817,0.4925293866544962,0.2947823561914265,0.20148179077212258,0.0013255277229313,0.0019866375657382,5.317812057310657e-05
A09,0.025451615415778922,0.025451615415778922,0.03408301738196806,0.5216518378620234,0.6223424139167855,0.0,0.05977009262626609,0.09157655013498806,0.23193241687842892,0.3378771537504135,0.6167563147842884,0.42374100650893526,0.18250545903647436,0.0034671410917887,0.0052263657926344,0.0003420636698008
A10,0.027337353104871353,0.027337353104871353,0.03675658055241851,0.5195324339969605,0.6220902074607672,0.0,0.06473219591866552,0.09926810514817402,0.25037730352858223,0.36357136943014595,0.5834660379588604,0.3592604304011912,0.2580000156039023,0.0011315704513121,0.0012105583592986,0.0273235608509794
A11,0.028691135831612716,0.028691135831612716,0.03967978698384733,0.5197127250572614,0.6202832070224755,0.0,0.0698044492403298,0.10707728313950163,0.26854664341493484,0.3947281614742341,0.59298602193594,0.43069967674091464,0.3517405331495684,0.0020392390258896,0.0022553355254181,0.007816456275599
A12,0.03547269869959858,0.03547269869959858,0.046891266620669336,0.5246291242970805,0.6202508809104479,0.0,0.08300425151313107,0.1277627032487251,0.3211484382429606,0.49974028190545955,0.6596858888864517,0.5983069755136967,0.41334881770773785,0.0031747970876992,0.0046784108553825,0.0018061016863631
A16,0.02740854181079681,0.02740854181079681,0.036589681666636786,0.5197371963882051,0.6207567407180269,0.0,0.06385294182702239,0.09773821924016299,0.24837179828194314,0.44053895295582723,0.6128855580091477,0.4736377173103394,0.28120945567963646,0.0024930609710741,0.0032483262933672,0.0026577196872268
A17,0.02618879788512178,0.02618879788512178,0.034038269965321416,0.5178936913768069,0.6222239240080161,0.0,0.05963208670716824,0.09162810058798919,0.23700630614008586,0.40280040060911665,0.5778542181849481,0.39581795449368656,0.26844211516901845,0.0006028194690741,0.0006454985579797,0.0017498502353155
A18,0.024796316745326362,0.024796316745326362,0.0339064315672275,0.5192533819391192,0.621386972915333,0.0,0.05962036902320733,0.0917413699394153,0.23827435706691236,0.38775830444838644,0.593386424779892,0.45534712606109695,0.2756326499095303,0.0012183965590966,0.0012682587715536,0.0007816076816064
A19,0.021531235288424492,0.021531235288424492,0.027872993171410565,0.5214282747088135,0.6214104382391334,0.0,0.04762035092387151,0.07188020902916452,0.1834480451601489,0.34955915111314445,0.5583313156664373,0.4016716902446933,0.23840642012248275,0.0023474731392749,0.0031829272633607,0.0007166372177826
